"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"n6ap","Pine 38","Malaysian","4.6","(500+)","Shah Alam",""
"r5nl","Nasi Kandar Royale Amirah (Seksyen 9)","Nasi Kandar","4.6","(2000+)","Shah Alam",""
"vers","Shawarma House","Asian","4.6","(7)","Shah Alam",""
"diyz","D' Suria Cafe","Fried Rice","4.9","(46)","Shah Alam",""
"r42o","MEE BANDUNG MUAR HOUSE","Asian","4.1","(3)","Shah Alam",""
"swvy","The Kampung Cuisine","Malaysian","4.7","(17)","Shah Alam",""
"kr88","Nasi Lemak The Staydium","Malaysian","4.9","(15)","Shah Alam",""
"nnoy","Aeilah Mart Burger","Burgers","4.8","(11)","Shah Alam",""
"gngp","Pisang & Keju","Asian","2.6","(3)","Shah Alam",""
"axo6","Rafi Signature","Malaysian","5","(41)","Shah Alam",""
"v6fa","Deen Bistro","Malaysian","4.5","(79)","Shah Alam",""
"o7et","Nasi Lemak Cinta Sayang (Seksyen 13)","Nasi Lemak","4.7","(4000+)","Shah Alam",""
"mkvp","JOKER CAFE","Thai","4.9","(34)","Shah Alam",""
"s0ky","Rafi Bistro","Roti Canai","4.6","(2000+)","Shah Alam",""
"ib5l","Le Chef (Vista Alam)","Shawarma","4.6","(100+)","Shah Alam",""
"n4lb","Ss Nasi Kukus","Malaysian","4.5","(2000+)","Shah Alam",""
"xyor","Mukarami Coffee Sekysen 13","Pancakes & Waffles","4.7","(3000+)","Shah Alam",""
"a5ej","Nasi Lemak Royale Kedah (Shah Alam)","Rice Dishes","4.3","(1000+)","Shah Alam",""
"ngns","Dapur Panas Abe Dee","Malaysian","5","(1)","Shah Alam",""
"d424","Kek Batik Shah Alam","Noodles","4.9","(100+)","Shah Alam",""
"fl6l","Faaz Bee Bistro","Malaysian","5","(7)","Shah Alam",""
"naqz","Restoran Ahnaf Maju","Asian","4.8","(15)","Shah Alam",""
"p6vp","Planet Nasi Kukus Menara U (Shah Alam)","Nasi Kukus","4.8","(5000+)","Shah Alam",""
"o43u","Time Out Cafe @Shah Alam","Western","3.8","(98)","Shah Alam",""
"o2cg","Sawarabina Restaurant (Shah Alam)","Shawarma","3.9","(1000+)","Shah Alam",""
"o7yu","Tara Burger (Shah Alam)","Burgers","4.6","(1000+)","Shah Alam",""
"xfl5","THE KAMPUNG CUISINE","Malaysian","4.6","(100+)","Shah Alam",""
"pagr","Pearl Pani Puri","Asian","5","(1)","Shah Alam",""
"n1wt","Restoran Mashyur","Roti Canai","4.7","(1000+)","Shah Alam",""
"yi3m","RESTORAN AL-MOHAMED","Malaysian","4.4","(18)","Shah Alam",""
"h0f2","SRI PADINA TOMYAM SEAFOOD","Malaysian","4.5","(500+)","Shah Alam",""
"yc2d","Karipap Pahlawan","Malaysian","4.6","(100+)","Shah Alam",""
"pat6","Restoran Reko Satay Semeling","Malaysian","3.5","(28)","Shah Alam",""
"n4fc","IM Delicious Cafe","Malaysian","4.5","(3000+)","Shah Alam",""
"d9lo","RESTORAN SIDAH","Malaysian","4.6","(2000+)","Shah Alam",""
"kioc","RESTORAN HAMEEDS CORNER (SHAH ALAM)","Malaysian","4.7","(1000+)","Shah Alam",""
"u6sb","NASI LEMAK BERAS WANGI","Malaysian","4.4","(45)","Shah Alam",""
"v4mr","Laman Nurani Tomyam Seafood","Fried Rice","4.8","(500+)","Shah Alam",""
"l755","Dapur Panas Ala Thai Seksyen 19","Middle Eastern","4.8","(35)","Shah Alam",""
"kovj","Restoran Jelita","Asian","4.8","(100+)","Shah Alam",""
"c1m8","Restoran AMS Smart","Malaysian","3.3","(3)","Shah Alam",""
"j7ou","Restoran Ariff Bistro U12","Roti Canai","4.6","(1000+)","Shah Alam",""
"ijhz","Restoran Sifu Thai","Fried Rice","4.6","(100+)","Shah Alam",""
"o6rb","Thaqwa Classic (Seksyen 19)","Roti Canai","4.5","(5000+)","Shah Alam",""
"d8hm","ABE BURGER SEKSYEN 18","Burgers","4.9","(2000+)","Shah Alam",""
"mih0","Nurhuda Thai Tom Yam Original","Malaysian","4.5","(1000+)","Shah Alam",""
"a00r","PIQA Station","Desserts","4.4","(500+)","Shah Alam",""
"feg6","Route 1/10","Fried Rice","4.6","(500+)","Shah Alam",""
"y2bl","PakLong Satay Shah Alam","Chicken","4.7","(1000+)","Shah Alam",""
"f4xc","Nasi Lemak Royale","Malaysian","4.2","(100+)","Shah Alam",""
"f4m7","Alis Fried Chicken (Seksyen 7)","Malaysian","5","(2)","Shah Alam",""
"n7uv","Jack  7 Burger","Burgers","4.7","(2000+)","Shah Alam",""
"icx1","Thai Tomyam Classic (Jalan Plumbum)","Asian","4.5","(1000+)","Shah Alam",""
"o5gw","Restoran Hakim","Chicken","4.6","(15000+)","Shah Alam",""
"sk83","Dinnie Kitchen","Malaysian","4.7","(100+)","Shah Alam",""
"d78n","Kedai Makan PakLong","Chicken","4.4","(100+)","Shah Alam",""
"moyo","Pisang Cheese Jer","Malaysian","4.9","(100+)","Shah Alam",""
"mt02","RZ Tomyam (Shah Alam)","Malaysian","4.5","(52)","Shah Alam",""
"kw41","Sri Rampai G7 - Seksyen 24","Malaysian","4.5","(100+)","Shah Alam",""
"pk4a","d7 shawarma kebab","Asian","4.9","(23)","Shah Alam",""
"mxw3","Mie Burger dotcom","Burgers","4.6","(500+)","Shah Alam",""
"gckv","FRUIT FUSION HUB","Healthy","3","(6)","Shah Alam",""
"yoky","Mie Burger dotcom2","Burgers","4.9","(33)","Shah Alam",""
"ew4p","IMPIANA RIZKI THAI FOOD","Fried Rice","4.7","(500+)","Shah Alam",""
"v3ey","IMPIANA RIZKI THAI FOOD (SEKSYEN 17)","Malaysian","4.6","(100+)","Shah Alam",""
"oosk","RESTORAN HAJI DEEN","Roti Canai","4.1","(100+)","Shah Alam",""
"o9qe","Jang Otai Holiau","Malaysian","4.5","(3000+)","Shah Alam",""
"tnam","Zahraa Tomyam","Fried Rice","4.4","(100+)","Shah Alam",""
"u3pe","Dok'tor Tomyam Seafood","Malaysian","4.6","(2000+)","Shah Alam",""
"q5ay","Walida Ikan Bakar Seksyen 17","Fried Rice","4.4","(3000+)","Shah Alam",""
"qe2b","Selera Impian Istana","Malaysian","4.7","(100+)","Shah Alam",""
"a79w","Selera Istana ( Seksyen 17 )","Malaysian","4.6","(99)","Shah Alam",""
"txzp","Nasi Kandar Stadium (I-city)","Malaysian","4.9","(8)","Shah Alam",""
"wd79","Restoran Ria","Roti Canai","4.7","(1000+)","Shah Alam",""
"o7cu","Restoran Sri Shazz","Roti Canai","4.6","(3000+)","Shah Alam",""
"a2ta","The Big Mug Uptown","Malaysian","4.4","(48)","Shah Alam",""
"cke6","Kedai Makan Yum Yum Thai","Thai","4.4","(63)","Shah Alam",""
"ue86","Haji Ramli Maju Nasi Kandar","Malaysian","4.6","(19)","Shah Alam",""
"aup2","Mad Krapow","Thai","4.8","(100+)","Shah Alam",""
"n3x5","Restaurant Kapitan (Desa Alam)","Asian","4.8","(36)","Shah Alam",""
"lkdn","TomYam Siti Hajar (ECO ARDENCE)","Malaysian","4.5","(100+)","Shah Alam",""
"z4zb","Nasi Lemak Intan Payung","Nasi Lemak","4.3","(1000+)","Shah Alam",""
"ts81","NASI KANDAR MAMAK MASTAN","Malaysian","4.2","(100+)","Shah Alam",""
"his9","RESTORAN MAMEE TOMYAM SEAFOOD KEN RIMBA","Fried Rice","4.5","(100+)","Shah Alam",""
"bwut","Dapur Kak Mai (Sri Muda)","Burgers","4.6","(100+)","Shah Alam",""
"w4vw","BAKSO BAHAGIA","Fried Rice","4.4","(2000+)","Shah Alam",""
"afik","BBB Burger Banjir Besar","Burgers","4.4","(58)","Shah Alam",""
"t4dq","QB Burger Leleh","Burgers","4.6","(500+)","Shah Alam",""
"k0k2","LePort Restaurant","Malaysian","4.5","(80)","Shah Alam",""
"zo63","Mee Goreng Hustle - Seksyen 25","Asian","2.7","(2)","Shah Alam",""
"qjhz","Ayam Penyet Bos! - Seksyen 25","Malaysian","4.1","(22)","Shah Alam",""
"vpy6","Nasi GoGo Bos! - Seksyen 25","Malaysian","5","(1)","Shah Alam",""
"jr67","Rice Is Life - Seksyen 25","Asian","5","(2)","Shah Alam",""
"e9je","CMC SEDAP SENGOTI","Malaysian","4.4","(100+)","Shah Alam",""
"e1yp","Nasi Kandar Haji Basheer (Alam Impian)","Malaysian","4.9","(10)","Shah Alam",""
"p3ke","Che Mat Corner 7779","Malaysian","4.6","(500+)","Shah Alam",""
"llt7","Restoran All In All (Shah Alam)","Asian","3.9","(100+)","Shah Alam",""
"rbu2","Bubu Zha Tang Kao","Chinese","5","(2)","Shah Alam",""
"d7ax","ARR BISTRO SIGNATURE","Indian","4","(4)","Shah Alam",""
"o2rg","Kambing Bakar Kontena (Setia Alam)","Malaysian","4.6","(5000+)","Shah Alam",""
"wx60","Restoran Syed Al Habibi","Malaysian","4.6","(100+)","Shah Alam",""
"hebs","Tok Wea Corner","Rice Dishes","4.6","(100+)","Shah Alam",""
"x6ee","RESTORAN SITI HAJAR(SETIA GEMILANG)","Thai","4.4","(500+)","Shah Alam",""
"x33f","HELLO BREAKFAST","Asian","4.8","(26)","Shah Alam",""
"q9ic","Restoran Salsabeel Maju","Roti Canai","4.2","(1000+)","Shah Alam",""
"oet8","Restoran Siti Mariam","Malaysian","4.4","(100+)","Shah Alam",""
"z9nc","Ramly Burger U10","Burgers","5","(25)","Shah Alam",""
"bckj","Khan Baba","Malaysian","4.5","(73)","Shah Alam",""
"uqvl","Selera Thai Seafood Restaurant","Thai","4.2","(54)","Shah Alam",""
"o1nd","Lemak Chili’s Setia Taipan","Malaysian","4.6","(5000+)","Shah Alam",""
"yrvk","Richiamo Coffee (Denai Alam)","Malaysian","5","(11)","Shah Alam",""
"z09h","KAPITAN ALAM BUDIMAN","Asian","4.4","(100+)","Shah Alam",""
"avla","Warung D'Jalanan - Sosej Thai 99 Rasa","Malaysian","4.8","(100+)","Shah Alam",""
"zpc6","Warung D'Jalanan - Sosej Thai","Thai","4.7","(65)","Shah Alam",""
"w8do","GG Smash Burgers","Burgers","4.4","(31)","Shah Alam",""
"bn5g","Olala Kunyit KJ","Malaysian","4.4","(40)","Shah Alam",""
"tnlf","Restoran Malabars Corner","Roti Canai","4.4","(500+)","Shah Alam",""
"lz4c","LAKSA KEDAH MRG","Malaysian","5","(1)","Shah Alam",""
"y8rv","OLALA COOKING","Fried Rice","4.5","(500+)","Shah Alam",""
"uv5c","BS KITCHEN","Asian","2.2","(7)","Shah Alam",""
"q3rz","Kuali Panas","Fried Rice","4.7","(2000+)","Shah Alam",""
"idtl","OISHI","Japanese","3.9","(3)","Shah Alam",""
"q8ex","Restoran Mama Tomyam","Soups","4.5","(1000+)","Shah Alam",""
"p99l","SATE KETURAH","Malaysian","3.9","(6)","Shah Alam",""
"vqig","Dapur Keturah & Grills","Malaysian","4.8","(58)","Shah Alam",""
"p5as","Restoran Asiba (Seksyen 31)","Roti Canai","4.5","(2000+)","Shah Alam",""
"a3zs","Siti Hajar @ Setia Murni","Thai","4.4","(500+)","Shah Alam",""
"n3mj","Nasi Kandar Green Light","Nasi Kandar","4.5","(5000+)","Shah Alam",""
"nn3u","RESTORAN SRI MELUR JAYA","Roti Canai","4.6","(2000+)","Shah Alam",""
"i2c8","KOPI Cafe @ Malaysian Cafe","Asian","3.1","(38)","Shah Alam",""
"f56g","Tiger Sugar (Setia Alam)","Malaysian","4.8","(27)","Shah Alam",""
"r8zi","Nasi Kandar Al (Alif Bistro)","Nasi Kandar","4.2","(500+)","Shah Alam",""
"qap1","Safiya Tomyam (Kota Kemuning)","Malaysian","4.2","(61)","Shah Alam",""
"o6tf","Restoran MK Fathimah","Indian","4.6","(2000+)","Shah Alam",""
"n0cr","Maghi Raso Corner (Subang Bestari)","Malaysian","4.5","(10000+)","Shah Alam",""
"f6rq","Restoran Nasi Kandar Al-Amal (Lotus Setia Alam)","Malaysian","4.4","(100+)","Shah Alam",""
"uaju","Tomyam Station Alam Megah","Asian","4.7","(1000+)","Shah Alam",""
"e7id","Restoran Hassan Bistro","Roti Canai","4.6","(3000+)","Shah Alam",""
"y96s","Fiqa Tomyam","Asian","4.7","(1000+)","Shah Alam",""
"edtg","Warung Nasi Kukus","Malaysian","5","(3)","Shah Alam",""
"vu6k","MamaRaniaKitchen","Chicken","4.9","(25)","Shah Alam",""
"o9hv","Restoran Hathija Maju (Shah Alam)","Roti Canai","4.5","(1000+)","Shah Alam",""
"mzf1","Restoran Tom Yam Mohd Noor","Thai","4.4","(500+)","Shah Alam",""
"o6oz","D' Rambutan Burger","Burgers","4.8","(100+)","Shah Alam",""
"u1xe","RESTORAN ALI","Roti Canai","4.4","(1000+)","Shah Alam",""
"hzsc","RESTORAN AL HAFIZ","Asian","4.6","(500+)","Shah Alam",""
"nu1y","Satay Wawan","Malaysian","4.3","(13)","Shah Alam",""
"t04b","Al Awwal Bistro (Klang)","Roti Canai","4.5","(500+)","Shah Alam",""
"w9zh","J""S Corner","Indian","4.4","(2000+)","Shah Alam",""
"yx22","AZIMRAN BISTRO","Roti Canai","4.6","(100+)","Shah Alam",""
"qso0","Fasha Tomyam (Meru)","Malaysian","4.5","(500+)","Shah Alam",""
"zfsu","NASI KANDAR SK MAJU","Malaysian","4.6","(100+)","Shah Alam",""
"zqtx","RESTORAN SERI BUNIAN","Chicken","4.5","(500+)","Shah Alam",""
"kq75","SUDUMAS STATION","Malaysian","4.6","(100+)","Shah Alam",""
"q9bk","Restoran Al Sahi","Malaysian","4.5","(1000+)","Shah Alam",""
"s10m","Papa Makanan Laut - Jalan Khamis","Malaysian","4.5","(1000+)","Shah Alam",""
"n8oe","RASA MALAYA CAFE","Chicken","4","(500+)","Shah Alam",""
"lz5a","Kampung Burger Cawangan Klang","Burgers","4.5","(90)","Shah Alam",""
"o9xi","Restoran Selera Putera 2","Fried Rice","4.2","(2000+)","Shah Alam",""
"c3cy","KD SULAI / KETIM","Malaysian","4.7","(500+)","Shah Alam",""
"fy09","Medan Selera JK (Jalan Kebun)","Malaysian","4.5","(1000+)","Shah Alam",""
"ka9t","Thai Tomyam Classic (Jalan Kebun)","Asian","4.5","(500+)","Shah Alam",""
"j617","LEPAK WAFFLE (KIOSK 24, SAFA FOOD HUB)","Desserts","4.6","(70)","Shah Alam",""
"ejfk","Cahaya Tomyam 2","Asian","4.6","(11)","Shah Alam",""
"t7vr","ZIZI TOMYAM (SAWIT CAFE)","Fried Rice","4.4","(500+)","Shah Alam",""
"ct8i","DIY Pizza (Hill Park)","Italian","4.7","(2)","Shah Alam",""
"ozb2","Nana Tomyam Seafood","Malaysian","4.8","(74)","Shah Alam",""
"k3xf","cahaya tomyam seafood (jalan kebun)","Fried Rice","4.5","(500+)","Shah Alam",""
"wkz5","SAWIT CAFE IKAN BAKAR","Asian","4.6","(100+)","Shah Alam",""
"f788","Mameen Celup Tepung","Malaysian","4.5","(58)","Shah Alam",""
"avgw","Restoran Ahnaf Maju","Malaysian","4.5","(54)","Shah Alam",""
"o9wg","RESTORAN ASMAAS NASI KANDAR","Nasi Kandar","4.6","(5000+)","Shah Alam",""
"jili","Sarah Tom Yam","Malaysian","4.6","(1000+)","Shah Alam",""
"e09s","RESTORAN AL JAZEERAH","Malaysian","4.2","(59)","Shah Alam",""
"vt09","Q Bistro Nasi Kandar (Putrajaya)","Malaysian","4.7","(500+)","Shah Alam",""
"o1wf","Chak'z 1964 (Bukit Jelutong)","Malaysian","4.3","(500+)","Shah Alam",""
"baal","Nasi Goreng Hijau Salmah","Malaysian","4.8","(13)","Shah Alam",""
"jte2","Tacoslicious by HXCO Kitchen","Malaysian","4.7","(93)","Shah Alam",""
"lat3","Ayam Gepuk Top Global (Bukit Jelutong)","Asian","4.7","(500+)","Shah Alam",""
"aopm","Roti John Hemlett","Malaysian","4.6","(4)","Shah Alam",""
"b9hu","Zico's Kitchen","Chicken","4.9","(49)","Shah Alam",""
"ri6x","EATDETRUCK (Tapak Urban Street Dining)","Malaysian","5","(26)","Shah Alam",""
"qacm","Oly Hainan Chicken Rice","Asian","2.7","(6)","Shah Alam",""
"k4yn","Ayam Gepuk Wak Kardan (Plaza Shah Alam)","Malaysian","4.7","(100+)","Shah Alam",""
"shq6","3BG' SEKSYEN (9 SHAH ALAM)","Malaysian","3.8","(27)","Shah Alam",""
"cpsd","Hotbox (Plaza Shah Alam)","Asian","4.9","(41)","Shah Alam",""
"o1jk","Mozer's (Shah Alam)","Shawarma","4.7","(1000+)","Shah Alam",""
"v9st","Madam Tan","Malaysian","4.5","(100+)","Shah Alam",""
"gcya","KINCHUZ (Bukit Jelutong)","Seafood","4.1","(29)","Shah Alam",""
"f1zh","Kings Diner","Briyani","4.5","(100+)","Shah Alam",""
"y1lu","Spicy Bites Restaurant","Briyani","4.5","(97)","Shah Alam",""
"r3u6","IKAN BAKAR STATION SHAH ALAM","Malaysian","4.9","(47)","Shah Alam",""
"pjck","Cp Cooks","Pasta","4.7","(100+)","Shah Alam",""
"y1fn","Tacoslicious by Hxco Kitchen (Rissmart Container Cafe Seksyen 9 Shah Alam)","Malaysian","4.4","(100+)","Shah Alam",""
"ujd0","Pisang Goreng Stadium","Pisang Goreng","4.8","(100+)","Shah Alam",""
"f6cj","Rice Camp","Fried Rice","4.4","(500+)","Shah Alam",""
"nqip","WARONG HAFIZ","Asian","5","(11)","Shah Alam",""
"iuvu","Ahh-Yum by Kampong Kravers (Plaza Shah Alam)","Malaysian","4.7","(500+)","Shah Alam",""
"vehe","Hirup Cafe - Seksyen 9","Beverages","5","(21)","Shah Alam",""
"eor9","Mahligai Cafe","Malaysian","3.8","(28)","Shah Alam",""
"ueoh","DubuYo (Mini Plaza Shah Alam)","Korean","4.6","(100+)","Shah Alam",""
"q0rg","Pak Long Kopitiam","Malaysian","4.6","(2000+)","Shah Alam",""
"q1vk","Restoran Selera Kampung","Malaysian","4.3","(100+)","Shah Alam",""
"w2vo","Rawang Burger Bakar","Burgers","4.5","(100+)","Shah Alam",""
"m6cj","Breadstory (Plaza Shah Alam)","Sandwiches","4.6","(100+)","Shah Alam",""
"je7p","Fredys (Jalan Tengku Ampuan Zabedah)","American","4.7","(2)","Shah Alam",""
"butl","Kluang Rail Coffee (Plaza Shah Alam)","Beverages","4.5","(24)","Shah Alam",""
"i3c0","The Hideout Cafe","Western","4.7","(100+)","Shah Alam",""
"y8ff","Ayam Penyet Best Station (Plaza Masalam)","Ayam Penyet","4.6","(500+)","Shah Alam",""
"p1un","Restoran Muse (Authentic Pakistani Cuisine @ Plaza Shah Alam)","Middle Eastern","3.7","(100+)","Shah Alam",""
"id21","RESTORAN MIRASAA","Roti Canai","4.8","(1000+)","Shah Alam",""
"n4md","Rojak Karim","Malaysian","4.8","(2000+)","Shah Alam",""
"lp65","Jebatmade","Bread","4.9","(66)","Shah Alam",""
"t125","Pak Long Kopitiam","Fried Rice","4.1","(100+)","Shah Alam",""
"n9le","SRI HAINAN KOPITIAM","Malaysian","4.7","(2000+)","Shah Alam",""
"t8vz","UNIK Mee Kari (Seksyen 9)","Curry","4.4","(100+)","Shah Alam",""
"i6oo","Restoran Kunyek2 (Shah Alam)","Asian","4.7","(100+)","Shah Alam",""
"u18f","Gambit Coffee","Beverages","5","(3)","Shah Alam",""
"f6bb","STESEN 83","Fried Rice","4.6","(100+)","Shah Alam",""
"ez2l","SENI PATISSERIE RADIA","Asian","3.1","(48)","Shah Alam",""
"ogu3","Wan Tyco & Ayu Noodles","Noodles","4.8","(100+)","Shah Alam",""
"azlb","Hamras Cafe","Middle Eastern","4.9","(50)","Shah Alam",""
"n2aw","Rumah Ketupat Cafe","Malaysian","4.4","(86)","Shah Alam",""
"f09o","Costa Coffee (Radia)","Beverages","5","(33)","Shah Alam",""
"q4rs","Nasi Kandar Zubair Bistro","Asian","4.4","(500+)","Shah Alam",""
"o1dd","Ehsan's Bukit (Jelutong)","Roti Canai","4.7","(3000+)","Shah Alam",""
"k3to","Restoran Abe Mat Seafood (Seksyen 13)","Thai","3.7","(3)","Shah Alam",""
"v6s8","Restoran Minah Satay (Seksyen 13)","Malaysian","2.4","(38)","Shah Alam",""
"n0gi","Asam Pedas Premier (Bukit Jelutong)","Malaysian","4.5","(1000+)","Shah Alam",""
"cewn","Wak’s kitchen","Rice Dishes","4.7","(100+)","Shah Alam",""
"pf4a","Char Kuey Teow Udang Kerang","Malaysian","5","(6)","Shah Alam",""
"q50x","WOODFIRE BURGER","Burgers","4.9","(100+)","Shah Alam",""
"me3e","RESTORAN FATHIMAS KITCHEN","Indian","4.5","(100+)","Shah Alam",""
"m7lk","Restoran Grand Sari Ratu Prima","Malaysian","4.4","(1000+)","Shah Alam",""
"l5ei","RESTORAN PAK MAL NASI AYAM","Chicken","4.6","(2000+)","Shah Alam",""
"hs13","Cold Stone Creamery (Bukit Jelutong)","Cakes","4.1","(5)","Shah Alam",""
"o9pt","Kapten Malaya Cafe","Malaysian","4.7","(1000+)","Shah Alam",""
"lsej","Ty Cafe","Malaysian","5","(1)","Shah Alam",""
"i503","ICE SHACK (SNTHR ENTERPRISE)","Desserts","5","(44)","Shah Alam",""
"m3co","Padangs on Wheel (Seksyen 13)","Chicken","4.5","(500+)","Shah Alam",""
"n0sg","Warung Hamid Chin Radia","Fried Rice","4.3","(2000+)","Shah Alam",""
"t5dv","Mr Steak House","Seafood","4.9","(88)","Shah Alam",""
"l25g","Shawarma Al Sabe'e @ Seksyen 9 Shah Alam","Shawarma","4.8","(100+)","Shah Alam",""
"r6uo","Pizza Hut Delivery (Bukit Jelutong)","Pizza","4.4","(2000+)","Shah Alam",""
"n8ui","Sombrero Foods (Bukit Jelutong)","Western","4.3","(500+)","Shah Alam",""
"d64d","Samudera","Chicken","2.6","(10)","Shah Alam",""
"ggtq","Ayam Penyet Indomas","0 min","4.1","(15)","Shah Alam",""
"fjt0","Jom Sate Hatinie","Malaysian","4.7","(4)","Shah Alam",""
"qj6x","GalaBites Lounge","Asian","4.8","(38)","Shah Alam",""
"u6k0","Sangkaya (Bukit Jelutong)","Beverages","5","(21)","Shah Alam",""
"q6kj","Durianma","Malaysian","4.5","(500+)","Shah Alam",""
"o3ca","Hot Pindang Kitchen","Malaysian","4.6","(2000+)","Shah Alam",""
"wgvr","Kuey Kuey Seksyen 9","Malaysian","4.8","(74)","Shah Alam",""
"xh3h","TEMERLOH KITCHEN SIGNATURE","Rice Dishes","4.6","(100+)","Shah Alam",""
"j8tr","Nasi Kukus Bentara","Western","4.5","(100+)","Shah Alam",""
"b3mj","Dapur Warisan Rasa","Malaysian","4.5","(100+)","Shah Alam",""
"z867","Brodins Cafe &  Eatery","Rice Dishes","4.7","(100+)","Shah Alam",""
"d6uj","Kelab Shah Alam Selangor (Rampai Coffee House)","Fried Rice","4.2","(100+)","Shah Alam",""
"ebnw","Merdiena Mikael Western Station","Western","5","(26)","Shah Alam",""
"nmll","PAK ANJANG BARIANI JOHORE","Tom Yum","4.7","(1000+)","Shah Alam",""
"xejq","D FAA Cafe","Malaysian","4.2","(37)","Shah Alam",""
"a1d1","Kumulus Cold Taufufa","Malaysian","4.9","(100+)","Shah Alam",""
"lvib","Mbek Mbek Restaurant","Malaysian","5","(1)","Shah Alam",""
"yh94","Kini Bertiga","Asian","5","(1)","Shah Alam",""
"e5dq","Thejcafé","Malaysian","4.7","(100+)","Shah Alam",""
"e4lx","Pak Li Kopitiam (Shah Alam 13)","Chicken","4.8","(5000+)","Shah Alam",""
"f618","RUMAH 8578","Chicken","4.4","(100+)","Shah Alam",""
"znvb","Jomsate Coffee","Malaysian","5","(13)","Shah Alam",""
"v7ao","Al Meena Hadramawt Restaurant (Shah Alam)","Middle Eastern","4.1","(49)","Shah Alam",""
"chyh","Gloria Jean's Coffee SUK Selangor","Coffee","4.9","(100+)","Shah Alam",""
"if1a","emart24 (Seksyen 13) (Restaurant)","Korean","4.8","(100+)","Shah Alam",""
"ntza","bonda kitchen","Fast Food","4.5","(500+)","Shah Alam",""
"tf15","WANRA CAFE","Malaysian","4.1","(20)","Shah Alam",""
"tvb6","Gerai Pak Mal Nasi Ayam Seksyen 11","Chicken","4.6","(2000+)","Shah Alam",""
"v0ea","Kelab Shah Alam Selangor (Kenanga Restoran)","Soups","4.9","(63)","Shah Alam",""
"p5ht","Renang Tomyam","Fried Rice","4.5","(3000+)","Shah Alam",""
"tzbn","LOKALEK","Asian","4.8","(5)","Shah Alam",""
"p8hu","D'Apple Cafe & Restaurant (Shah Alam)","Malaysian","4.8","(100+)","Shah Alam",""
"w8zj","AL AMEEN BAKERY","Bread","4.6","(500+)","Shah Alam",""
"w8xh","Emilyn’s & Cafe","Malaysian","5","(26)","Shah Alam",""
"q7pf","Kedai Mak","Chicken","4.5","(500+)","Shah Alam",""
"ktcs","Baiduri Tomyam (Gerai MBSA Seksyen 11)","Ayam Penyet","4.4","(92)","Shah Alam",""
"s5lc","The Humble Food Company ( Shah Alam )","Pasta","4.7","(1000+)","Shah Alam",""
"bi62","Mi Udang Banjir Jetjoi","Malaysian","5","(3)","Shah Alam",""
"zvfr","Burger dan Oden","Burgers","4.7","(17)","Shah Alam",""
"t7xu","Ayam Gepuk Pak Gembus (Seksyen 13)","Fried Chicken","4.4","(1000+)","Shah Alam",""
"u7ed","@Grills De Cafe Restaurant","Fried Rice","3.7","(31)","Shah Alam",""
"e5gm","Sb Satay Bakar @ seksyen 13","Satay","4.6","(60)","Shah Alam",""
"k510","G4 Float Sec 11 (Medan Selera Seksyen 11)","Juice","4.9","(86)","Shah Alam",""
"bory","THE MIOS COFFEE SEKSYEN 13","Coffee","4.3","(100+)","Shah Alam",""
"avce","Salam Noodles (Seksyen 13)","Malaysian","4.6","(100+)","Shah Alam",""
"bwpm","PISANG CHEESE UPTOWN (SHAH ALAM SEKSYEN 24)","Pisang Goreng","4.9","(5)","Shah Alam",""
"cteg","Lite & Bold Palates","Cakes","4.5","(3)","Shah Alam",""
"dwxw","NASI KANDAR CHEF SEKSYEN 13","Malaysian","4.6","(80)","Shah Alam",""
"z7yb","De'Gulai fish head curry","Chicken","4.7","(100+)","Shah Alam",""
"d7pm","Bask Bear Coffee (Seksyen 13 Shah Alam)","Sandwiches","4.7","(1000+)","Shah Alam",""
"g641","Restoran Jemari (Sek 13)","Malaysian","4.5","(100+)","Shah Alam",""
"e9vl","Restoran Shaaz (Giant Stadium Shah Alam)","Indian","4.4","(100+)","Shah Alam",""
"ht1y","Empire Sushi (Lotus's Shah Alam)","Sushi","4.8","(1000+)","Shah Alam",""
"a78f","Leo's Pizza","Italian","4.3","(100+)","Shah Alam",""
"ms1h","The Briyani Joint Vista alam","Asian","5","(2)","Shah Alam",""
"c5vf","Restoran Sidah (Vista Alam)","Chicken","4.7","(500+)","Shah Alam",""
"n5wr","Rumah Makan Cibiuk (Shah Alam)","Chicken","4.3","(500+)","Shah Alam",""
"n7un","Me'nate Steak Hub (Shah Alam)","Pasta","4.5","(500+)","Shah Alam",""
"kp42","Mios Munch (Seksyen 13 Shah Alam)","Salads","4.5","(500+)","Shah Alam",""
"c6fq","Restoran AL-Rafina","Chicken","4.3","(100+)","Shah Alam",""
"r7mo","Dazs Donut & Coffee (Tesco Extra)","Bread","4.6","(100+)","Shah Alam",""
"q3fd","Kopitiam (Giant Hypermarket Shah Alam)","Sandwiches","4.6","(100+)","Shah Alam",""
"s2n1","FryDay's (Giant Shah Alam Stadium)","Fried Chicken","4.4","(27)","Shah Alam",""
"pctn","Aroistreetfood","Malaysian","4.6","(67)","Shah Alam",""
"razw","Skub Coffee (Shah Alam)","Coffee","5","(9)","Shah Alam",""
"tb2q","GLORIA JEAN COFFEE'S (Mahkamah Shah Alam)","Bread","4","(41)","Shah Alam",""
