"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"zy6i","Botanic Garden Kopitiam","Asian","2.9","(2)","Klang",""
"cer2","My Pasta Box - Klang","Asian","3.8","(2)","Klang",""
"xmt3","Jia Taiwan","Asian","5","(38)","Klang",""
"y5s2","10 PASENTO KLANG","Bubble Tea","4.8","(28)","Klang",""
"n6cw","Namasthe Vegetarian Restaurant","Vegetarian","4.5","(500+)","Klang",""
"azku","Tiga Budak Gemok (KitchenCo @ Bdr Botanic)","Chicken","4.7","(500+)","Klang",""
"q0yu","Ah Her Bak Kut Teh 亞火肉骨茶 (Botanic)","Rice Dishes","4.2","(100+)","Klang",""
"dkz1","Shi-Wu","Western","4.7","(2)","Klang",""
"k4tn","HONG TASTE NOODLE","Noodles","4.2","(100+)","Klang",""
"wcum","Fried Chicken & Nasi Lemak – Jackson Chia","Nasi Lemak","1.7","(15)","Klang",""
"t9ql","Eng Cun Bak Kut Teh","Rice Dishes","4.7","(100+)","Klang",""
"mol5","Chef Chicken (Klang)","Asian","4.6","(47)","Klang",""
"n9wv","RESTORAN HAJI IQBAL","Malaysian","4.6","(500+)","Klang",""
"k8vq","SAIFUL BURGER TANJUNG HARAPAN","Burgers","5","(36)","Klang",""
"m56w","Restoran De'Lareez","Malaysian","4.5","(500+)","Klang",""
"f0pt","Snack Halt","Malaysian","4.6","(100+)","Klang",""
"vub6","Nasi Lemak Enoki","Asian","5","(2)","Klang",""
"jl7k","JSH Indian Claypot Rice","Chicken Rice","3.5","(30)","Klang",""
"fcbj","Jia Jia Restoran","Chinese","4.5","(23)","Klang",""
"yw0i","Xiao Ming Zha Chuan (Sichuan Skewers) - Bukit Raja","Chinese","4.4","(87)","Klang",""
"rm5t","HERITAGE KOPITIAM","Chinese","5","(24)","Klang",""
"rr2w","The Manhattan Fish Market (KitchenCo Ambang Botanic)","Seafood","4.4","(93)","Klang",""
"jo4r","Chill Camp","Asian","5","(1)","Klang",""
"l54m","NAMASTHE CORNER","Indian","3.9","(100+)","Klang",""
"a2i0","Daporlah - KitchenCo (Ambang Botanic)","Chicken","4.4","(100+)","Klang",""
"aom9","Nice Catch (KitchenCo Ambang Botanic)","Burgers","5","(1)","Klang",""
"d6lp","KAH KAKILANG KOPITIAM ( BROTHERS SEH CHEE CHEONG FUN)","Chinese","4.8","(84)","Klang",""
"g1gt","Tapau Street (Klang)","Malaysian","2.7","(8)","Klang",""
"m734","get together coffee shop","Asian","3.9","(59)","Klang",""
"wras","THE GRASS DESSERT & BEVERAGE (KLANG)","Desserts","4.5","(500+)","Klang",""
"j5nn","BK'S INDIAN CLAYPOT RICE","Indian","4.9","(53)","Klang",""
"vbee","Restoran LaliSan","Roti Canai","4.7","(63)","Klang",""
"ueto","Restoran Botanic Garden Kopitiam鱼肉米粉","Asian","4.7","(3)","Klang",""
"a7oj","Pao Xiang Bah Kut Teh","Rice Dishes","3.9","(40)","Klang",""
"e0m2","Chickin Box (Klang)","Asian","5","(12)","Klang",""
"xd5a","Osthi Food Stall","Indian","4.3","(100+)","Klang",""
"rfzz","Wo Jia Fried Chicken Corner (Taman Sentosa)","Chinese","5","(14)","Klang",""
"pl6p","JOHAN D'LICIOUS","Malaysian","3.2","(3)","Klang",""
"k2nz","Claypot Porridge（Restaurant Chan Chan Xin Shi）Bdr Bkt Raja","Porridge","4.6","(500+)","Klang",""
"nw1y","Asam Pedas Juelicious","Malaysian","5","(2)","Klang",""
"n3iy","Nasi Kandar Mamu Penang","Nasi Kandar","4.4","(2000+)","Klang",""
"kiok","NASI KANDAR MAN JELUTONG","Malaysian","4.6","(100+)","Klang",""
"h1c3","Kak Long Ayam Goreng Kunyit","Asian","5","(1)","Klang",""
"v1lp","Satay Yakitory @ Bkt Raja","Malaysian","4.5","(15)","Klang",""
"t38r","Hangout 2.0","Western","5","(1)","Klang",""
"gi9u","Machaa Cendol & Rojak","Malaysian","3","(1)","Klang",""
"n9uk","Hong Yun Bah Kut Teh Restaurant (KuihInn)","Cakes","4.3","(100+)","Klang",""
"rcrg","Yasashi cafe","Vegetarian","4.9","(11)","Klang",""
"p7yy","Calvin Hot Wok","Chinese","4.6","(500+)","Klang",""
"xnc9","Pak Lang Satay (Taman Mesra Fasa 1)","Malaysian","3.8","(9)","Klang",""
"sc74","Angel Nasi Lemak","Asian","3.8","(37)","Klang",""
"xy5u","SG CLAYPOT AND BRIYAANI CAFE","Briyani","4.1","(75)","Klang",""
"ua7w","Ji De Lai Fried Noodle Stall (Garden Food Point)","Chinese","4.2","(100+)","Klang",""
"ildp","Arion Thai Kitchen","Asian","2.9","(6)","Klang",""
"eif2","Weng Kee Chicken Chop Rice","Chinese","4.8","(6)","Klang",""
"q7vd","Little Chef Western Food","Chicken Chop","4.8","(100+)","Klang",""
"cow9","Halal-Segar Dimsum Klang","Malaysian","5","(48)","Klang",""
"t43j","GOOD TASTE Fresh Kerang Char Kuey Teow","Asian","4.7","(6)","Klang",""
"wupd","RESTORAN LEM LYE HOO","Kuey Teow","4.5","(66)","Klang",""
"uz0j","Sizzling Noodle 铁板面 - Restoran Hong Yun 鸿运茶餐室 Bandar Bukit Raja Klang","Chinese","4.7","(13)","Klang",""
"bvix","Moving Cafe Crispy Chicken Burger","Burgers","4.5","(59)","Klang",""
"o0su","BBK SOON KEE Seafood Restaurant","Fried Rice","4.6","(500+)","Klang",""
"hd4z","BAROKAH ICHA","0 min","4.6","(7)","Klang",""
"njfj","CY Popiah","Chicken","3.8","(14)","Klang",""
"krwq","Warung Family (Bukit Kuda)","Asian","4.1","(12)","Klang",""
"zkw3","Abrirene Burger Corner","Burgers","4.6","(5)","Klang",""
"hnfd","Ryan's Kitchen","Malaysian","5","(4)","Klang",""
"s2st","Fatt Kei Yong Tau Fu","Chinese","4.7","(500+)","Klang",""
"wx3t","JDY Yummy Dessert 记得Yum糖水","Malaysian","5","(5)","Klang",""
"bmf6","NILA FAMILY RESTAURANT","Indian","4.3","(100+)","Klang",""
"dfoe","SSC Briyani","Indian","5","(1)","Klang",""
"hy2g","Dad Lam Chicken Chop Rice@Hong Yun Bak Kut Teh Restaurant","Western","4.7","(19)","Klang",""
"jc8q","Fiq Western","Western","4.1","(85)","Klang",""
"yruw","Uncle Soon Fried Rice (Bukit Raja)","Chinese","4","(5)","Klang",""
"nxgt","Satay Yakitory @ Aman Perdana","Asian","5","(1)","Klang",""
"r1th","Restaurant Nandi","Malaysian","3.8","(92)","Klang",""
"p4pe","Vjaya's indian cuisine","Chicken","3.7","(100+)","Klang",""
"qbel","KEDAI MAKAN CITA RASA HAMID","Malaysian","1","(1)","Klang",""
"eucu","US’DE Noodle Stall (BBK Kopitiam)","Chinese","4.2","(69)","Klang",""
"wwoi","Rezeki Ayam Penyet","Ayam Penyet","4.1","(100+)","Klang",""
"fd36","Kiyshen Food Stall","Indian","4.3","(52)","Klang",""
"y1mn","DELL'iSYA TOMYAM","Fried Rice","4.7","(100+)","Klang",""
"q42s","LGP Meal @ Mikey Kopitiam","Noodles","4.7","(100+)","Klang",""
"guvh","Roti Canai Abang Mie","Malaysian","5","(18)","Klang",""
"d8ej","Restoran Al-Shariff","Malaysian","4.5","(500+)","Klang",""
"cfqe","Ken Connaught Restaurant 康乐海鲜饭店","Chinese","4.3","(100+)","Klang",""
"o1yf","Restoran Mamak Mia","Indian","4.7","(500+)","Klang",""
"q9dd","Osaka Japanese Restaurant","Sushi","4.7","(75)","Klang",""
"qthp","Thai Food @ Lucky HH Restaurant","Chinese","4.6","(88)","Klang",""
"a2ln","Aman Perdana Air Balang Padu","Malaysian","3.3","(2)","Klang",""
"bxgb","Burger King (Aman Perdana)","Burgers","4.6","(1000+)","Klang",""
"swcv","KLANG FOOD CENTRE","Chinese","4.8","(24)","Klang",""
"burk","Saravanan Vegetarian Restaurant - Taman Sentosa","Indian","2.8","(6)","Klang",""
"dzzp","Mahisha Delights","Malaysian","2.7","(3)","Klang",""
"qjri","BUBBLER MALAYSIA","Bubble Tea","4.3","(84)","Klang",""
"qhjf","Baan Korat Thai Restaurant","Seafood","4.7","(100+)","Klang",""
"n5wo","Restoran nasi lemak azlin","Nasi Lemak","4.6","(3000+)","Klang",""
"iv8g","TRIPLE'C Panipuri","Indian","1.4","(4)","Klang",""
"oi88","极品传统点心 粥面馆 The Best Dim Sum & Porridge Noodle House (Aman Perdana)","Dim Sum ","4.7","(100+)","Klang",""
"lz5c","KITA Kopitiam - Bandar Baru Klang","Nasi Lemak","4.7","(100+)","Klang",""
"y782","PORK NOODLES @ Lucky HH Restaurant","Chinese","4.6","(4)","Klang",""
"n0zx","The Taste Vegetarian Cafe","Vegetarian","4.6","(100+)","Klang",""
"udcx","Jom Sarapan Dulu Enterprise","Malaysian","4.3","(58)","Klang",""
"w8sw","Ashiqin Burger","Burgers","5","(39)","Klang",""
"n2xu","Restoran Windmill. (BBK Klang)","Malaysian","4.3","(100+)","Klang",""
"cjpf","MYUNG-GA KOREA BBQ","Malaysian","4.5","(53)","Klang",""
"g6gq","AMUS CORNER (Pangsapri Orch's)","Indian","4.5","(54)","Klang",""
"vg3c","Restoran Nasi Kandar R Z","Malaysian","4.1","(61)","Klang",""
"n1xz","Country Cafe","Asian","4.4","(500+)","Klang",""
"p0wb","The Whale Tea (Bandar Bukit Raja)","Bubble Tea","4.8","(500+)","Klang",""
"rlqe","Restoran Nasi Kandar Shifa","Malaysian","3.5","(30)","Klang",""
"gs5u","Royale Toh Yuen Restaurant","Seafood","4.5","(20)","Klang",""
"o6kr","OldTown (AEON Bukit Raja)","Malaysian","4.4","(500+)","Klang",""
"c2ef","Ibrahim Bistro","Asian","3.9","(69)","Klang",""
"s8b2","SG PULOH CHICKEN RICE","Halal","4.5","(5)","Klang",""
"m67b","Yunke Gourmet","Noodles","3.4","(17)","Klang",""
"ux94","AYAM D' PENYET","0 min","5","(18)","Klang",""
"qyb6","WARUNG HALAL DIM SUM & PAU","Asian","4.6","(53)","Klang",""
"t4xt","Hometown Hainan Coffee (Bandar Baru Klang)","Malaysian","4.3","(100+)","Klang",""
"s1kl","Johnny's Restaurant (AEON Bukit Raja)","Fried Rice","4.7","(3000+)","Klang",""
"urs2","T. Bun Kitchen","Korean","4.7","(100+)","Klang",""
"yuum","Restoran Ah Hook (Klang)","Chicken","4.7","(100+)","Klang",""
"rkbc","Leaf Vegetarian","Vegetarian","4.4","(100+)","Klang",""
"b6k5","Satay Isa","Chicken","4.9","(100+)","Klang",""
"veez","Backyard Burger Boy","Malaysian","3.9","(4)","Klang",""
"yisn","Roasted chicken duck Bandar puteri","Chinese","4.2","(58)","Klang",""
"kuzv","Homz Kitchen @ Winz Mart","Chicken Chop","4.9","(69)","Klang",""
"i6zs","Rozmitten Cakes & Pastry","Malaysian","3","(8)","Klang",""
"p6or","Restoran Teratak Kasih RM","Nasi Lemak","4.5","(100+)","Klang",""
"sdge","Restoran Sri Bandar Puteri","Roti Canai","4.5","(100+)","Klang",""
"zuw5","Nasi Kandar Mahmud (Sungai Jati)","Nasi Kandar","3.9","(100+)","Klang",""
"uspi","Nasi Kandar Original Melayu","Malaysian","3.8","(33)","Klang",""
"qgbc","Food Avenue (AEON Mall Bukit Raja Western Cuisine)","Pasta","4.5","(63)","Klang",""
"k3gq","Indian Food","Indian","5","(2)","Klang",""
"eu7p","RESTORAN MIQAILA TOMYAM SEAFOOD","Asian","4.5","(100+)","Klang",""
"w2tw","Little Nyonya Cuisine (Aeon Bukit Raja)","Chinese","4.7","(500+)","Klang",""
"yrxs","UTURN BURGER","Burgers","4","(5)","Klang",""
"sgdh","SS BLISSFUL CAKES & DESSERTS","Cakes","4.9","(11)","Klang",""
"xty3","AYAM PENYET","Malaysian","4.6","(10)","Klang",""
"s6ph","Baskin-Robbins (AEON Bukit Raja)","Desserts","4.5","(100+)","Klang",""
"fwf4","Rajen global trading","Indian","4.6","(85)","Klang",""
"mfr5","Azie Delight","Beverages","4.5","(100+)","Klang",""
"q8sp","Fu Zhou Noodles @ Saw Kitchen","Chinese","4.8","(31)","Klang",""
"zvnz","Yuan Feng Kopitiam 源丰茶室","Chinese","5","(2)","Klang",""
"ntje","Ikan Bakar Portugis Abe Yus (Jusco Bukit Raja)","Seafood","4.3","(100+)","Klang",""
"ngl3","BURGER ATOK SALAI","Fast Food","4.9","(34)","Klang",""
"w5cg","Restoran Kak B","Roti Canai","4.8","(19)","Klang",""
"o51o","Mr Abc Rojak Cendol","Desserts","5","(8)","Klang",""
"q0os","Fu Zhou Noodles @ HQ","Noodles","4.4","(100+)","Klang",""
"th7q","Restoran Mikayla","Fried Rice","4.5","(100+)","Klang",""
"pqbp","Roddu Kadai","Malaysian","3.8","(2)","Klang",""
"isq4","Itik Salai Atok","Malaysian","5","(29)","Klang",""
"gexg","DOE CAFE","Western","5","(40)","Klang",""
"b5fc","JNJ KITCHEN","Chicken Chop","3.9","(28)","Klang",""
"phf8","Restaurant Sri Sentosa Curry House","Roti Canai","4.8","(100+)","Klang",""
"wl8k","Gerai Ummi","Malaysian","4.3","(99)","Klang",""
"r6xi","Cendol Mie","Desserts","4.7","(100+)","Klang",""
"xefv","DCHETTYS BRIYANY & SPICES (PARKLANDS)","Indian","4.1","(100+)","Klang",""
"fhm4","Hainan Village (Bandar Bukit Raja)","Malaysian","5","(1)","Klang",""
"jmz4","Restoran D’Hawa Recipes","Chicken","4.7","(1000+)","Klang",""
"ffgi","WaNiey Cafe (Bandar Parklands)","Fried Rice","4.7","(500+)","Klang",""
"hbp5","Mk Burger -Taman Kandis Permai","Burgers","4.9","(18)","Klang",""
"dmnd","Nasi Lemak Aghalya","Indian","2.1","(3)","Klang",""
"qa9n","Below40Degree 排骨王 （138 Parklands Kopitiam)","Asian","4.5","(100+)","Klang",""
"d38e","TRIPLE B","Burgers","4.9","(4)","Klang",""
"umye","TY Curry House","Indian","3","(16)","Klang",""
"vyyz","Warisan Nasi Kukus (Restoran Parklands New World)","Malaysian","4.6","(66)","Klang",""
"g2yh","Kao Kor Restaurant 九哥茶室","Chinese","4.7","(55)","Klang",""
"vqc6","Pisang Goreng Panas Ibu (Bukit Raja)","Malaysian","4.4","(50)","Klang",""
"cc1c","Ba Kua Bread 肉干面包 - Sisters Kitchen (Kopitiam Story)","Sandwiches","4.9","(25)","Klang",""
"wyj0","Brother's Kitchen","Roti Canai","4.4","(16)","Klang",""
"t4m7","NEW HONG KONG RESTAURANT","Asian","4.9","(44)","Klang",""
"xhyz","Restoran Cik Su","Asian","4.7","(2000+)","Klang",""
"ldu8","Pisang Goreng Panas Ibu (Setia Alam)","Malaysian","4.6","(100+)","Klang",""
"ih40","Lysha Licious Delight","Malaysian","2.5","(46)","Klang",""
"kb6w","OAG Original Ayam Goreng","Malaysian","4.3","(100+)","Klang",""
"felp","SADAM NASI KANDAR @ KAPAR","Nasi Kandar","2.6","(15)","Klang",""
"r4sj","Mithra Indian Kitchen","Indian","4.4","(1000+)","Klang",""
"umk9","CHAY and SPICY","Indian","5","(25)","Klang",""
"hnjd","Panda boba arista","Malaysian","4.3","(100+)","Klang",""
"nuzv","Restoran Mawaddah Ski","Malaysian","4.7","(100+)","Klang",""
"dxbj","Kung Fu Crab - Parklands","Malaysian","4.7","(21)","Klang",""
"gdk2","KUNGFU MOOKATA","Thai","4.4","(39)","Klang",""
"ixqg","Taste Of Home Food","Cakes","2.6","(3)","Klang",""
"a736","RESTORAN RMN","Asian","3.5","(3)","Klang",""
"lm2u","Cenonet Cafe","Roti Canai","4.7","(100+)","Klang",""
"f8di","Faith Noodle House","Chinese","4.5","(500+)","Klang",""
"nnf1","JM Bakery And Beverage","Desserts","5","(1)","Klang",""
"u0ar","Dinamik Cafe N Restoran","Malaysian","4.6","(500+)","Klang",""
"xb96","Nursyifa Cake (Sementa)","Cakes","4","(26)","Klang",""
"rkwh","Masakan Cina Muslim","Pancakes & Waffles","4.5","(10)","Klang",""
"ez0j","Futiq Ice Blendz (Telok Panglima Garang)","Beverages","4.8","(100+)","Klang",""
"bski","Pisang Goreng Panas Ibu Masak (Bukit Raja)","Asian","4.5","(90)","Klang",""
"cu0h","Adhwa Alisya Food","Malaysian","4.8","(9)","Klang",""
"ekbg","Juice.MY (NSK Klang Sentral)","Beverages","4.7","(29)","Klang",""
"z0bj","Abe Mie Nasi Kukus","Nasi Kukus","4.7","(1000+)","Klang",""
"ik3n","Kak Fatimah Nasi Ayam Penyet","Malaysian","5","(1)","Klang",""
"yoqp","Vegecaters","Indian","4.5","(500+)","Klang",""
"g5pc","Khunthai Village Restaurant (Klang)","Fried Rice","4.7","(100+)","Klang",""
"dtg4","Mi Tarik Barakah","Chinese","4.7","(71)","Klang",""
"gide","Ayam Tempayan @ Kilang Kitchen","Chicken","3.9","(67)","Klang",""
"varu","SVL RESTAURANT","Malaysian","4.5","(54)","Klang",""
"x24g","Nasi Lemak Siti","Malaysian","4","(6)","Klang",""
"cyji","gonchangviral","Malaysian","4.3","(21)","Klang",""
"irbh","Restoran azemah","Malaysian","4.6","(1000+)","Klang",""
"yv9b","nurul","Cakes","4.7","(5)","Klang",""
"q7i7","SAIFUL BURGER 5G","Burgers","4.5","(100+)","Klang",""
"l8fk","THE SAMBAL","Malaysian","4.6","(500+)","Klang",""
"hztt","Achi Vadai","Indian","4.7","(28)","Klang",""
"rbe2","MALER CURRY HOUSE","Asian","4.2","(100+)","Klang",""
"qvld","Ayam Cincang Mekna","Chicken","4.2","(100+)","Klang",""
"a0qf","Pak Li Kopitiam (Klang Sentral)","Malaysian","4.8","(5000+)","Klang",""
"o9zj","Dapo Dondon","Chicken","4.7","(5000+)","Klang",""
"hzpy","VIP Container","Fried Rice","4.2","(3)","Klang",""
"xe1y","Warung Pak Mus","Fried Rice","4.3","(82)","Klang",""
"u0x5","Dapur Klasik Nasi Lemak Ayam Rempah","Malaysian","2","(1)","Klang",""
"vrsp","Victony Food Conner","Malaysian","4.5","(5)","Klang",""
"u2he","Restoran Nasi Kandar Dinnar","Indian","4.5","(96)","Klang",""
"q3ac","Restoran Mamu AK Bistro","Roti Canai","4.7","(1000+)","Klang",""
"ulaq","MUTHU SPICY CORNER","Indian","4.3","(78)","Klang",""
"r8nm","Sizzling & Claypot @ Restoran D'Garden","Malaysian","4","(62)","Klang",""
"o0cd","Golden Takoyaki","Takoyaki","4.5","(500+)","Klang",""
"qukn","Kopi Dua Darjat (Seksyen 7)","Coffee","4.6","(69)","Klang",""
"q4wt","Nasi Kandar Takbir","Nasi Kandar","4.3","(1000+)","Klang",""
"vtdh","Corndott Cheese (Setia Prima)","Asian","5","(4)","Klang",""
"lu4o","Cheese Tarik Marvallous","Fast Food","4.4","(60)","Klang",""
"e5ej","Western N Grill @ Kilang Kitchen 3","Western","3.1","(39)","Klang",""
"fsvt","RYZ Burger","Nasi Kukus","4.6","(10)","Klang",""
"ekta","Wingstreet (Bukit Raja SB)","Fast Food","4.6","(6)","Klang",""
"kng2","Shoo Shedapp Place @ Kilang Kitchen 3","Malaysian","4.7","(20)","Klang",""
"uw1z","Nasi Lemak Kangkung Kak Nab's Setia Indah","Malaysian","5","(1)","Klang",""
"wzci","Mummy's kitchen","Indian","3.5","(14)","Klang",""
"o1cn","Restoran Bintang Bistro (Klang Sentral)","Fried Rice","4.5","(2000+)","Klang",""
"pyit","Daily Fresh (KSL ESPLANADE MALL)","Malaysian","5","(1)","Klang",""
"g3nq","Ayam Gepuk Wak Kardan (Pekan Meru)","Asian","4.7","(4000+)","Klang",""
"m35b","Raziha Tom Yumz & Grillz","Fried Rice","4.6","(500+)","Klang",""
"bsmk","Kampong Cafe","Desserts","5","(14)","Klang",""
"pc03","BURGER JOHN CORNER","Malaysian","4.5","(79)","Klang",""
"x5tt","Nasi Ayam Madu BP2 - Klang","Malaysian","3.6","(38)","Klang",""
"x7da","paman mango float","Beverages","4.8","(100+)","Klang",""
"wq9y","Night Snacks And Food","Asian","5","(4)","Klang",""
"n8na","Mikhuzasushi","Sushi","4.8","(100+)","Klang",""
"d7k2","adz corner","Seafood","2.9","(18)","Klang",""
"q26u","Restoran Rahmat Tan (Jalan Kebun)","Asian","4.6","(100+)","Klang",""
"ujf3","emart24 (KSL Avenue) (Restaurant)","Korean","4.8","(100+)","Klang",""
"d818","Warung 2587","Asian","5","(6)","Klang",""
"i40q","Mini Pancake By FYPStations @ Meruport","Desserts","4.8","(58)","Klang",""
"yg7m","UPMAH","Indian","5","(20)","Klang",""
"efb3","Muiz Hot Chicken (Meru)","Fast Food","4.9","(48)","Klang",""
"p2vb","Big Mouth Station @ Uptown Setia Alam","Burgers","4.6","(500+)","Klang",""
"oqlu","HOME KITCHEN","Malaysian","3.5","(26)","Klang",""
"e4uu","Mykori Dessert Cafe (KSL Avenue)","Desserts","4.8","(100+)","Klang",""
"ze0a","Wannor Tomyam Seafood","Asian","4.1","(9)","Klang",""
"c6oe","KIOSK RONEY SATAY (BANDAR PUTERA 2)","Chicken","4.8","(100+)","Klang",""
"kf43","FAHMI KAMBING BAKAR BERAPI","Malaysian","4.6","(100+)","Klang",""
"e5md","Wan Ayam Rangup","Fried Chicken","4.2","(1000+)","Klang",""
"eu5k","Warong Jeliah","Asian","3.8","(2)","Klang",""
"mq82","I Love Yoo! (KSL Esplanade Klang)","Asian","4.3","(7)","Klang",""
"vrh2","Bossy Deals","Asian","4.5","(59)","Klang",""
"wszc","Dsane bakery (Kapar)","Malaysian","4.9","(13)","Klang",""
"upxa","Mee Hiris China Muslim @ KSL Esplanade Mall","Asian","5","(22)","Klang",""
"am2d","Black Whale Cunfry (KSL Esplanade)","Malaysian","4.6","(55)","Klang",""
"x7dg","IKAN BAKAR STATION (Klang)","Asian","4.8","(500+)","Klang",""
"zn91","Don's Western","Western","4.9","(16)","Klang",""
"n5xu","Hanan Cafe","Pasta","4.2","(500+)","Klang",""
"n6xu","Kambing Bakar Jijah","Malaysian","4.4","(4000+)","Klang",""
"n8vv","Restoran SV Sri Rantau","Roti Canai","4.5","(500+)","Klang",""
"n7fg","Kambing Bakar Adem Cherry","Fried Rice","4.1","(500+)","Klang",""
"v7nw","PISANGO SDN BHD","Asian","5","(1)","Klang",""
"p507","Burger A","Burgers","5","(11)","Klang",""
"h3tx","The Seafood","Seafood","4.5","(73)","Klang",""
"xovx","Restoran 1894","Malaysian","4.6","(500+)","Klang",""
"wr5n","Uncle Tok Coconut Shake Drive Thru","Beverages","4","(1)","Klang",""
"c1vl","Momosan Donburi @ Jin Hochiak Kopitiam","Fried Rice","4.9","(100+)","Klang",""
"vr8z","THE JIBIN WESTERN","Malaysian","4.7","(61)","Klang",""
"xy4e","restoran selvam Taman Sentosa","Indian","4.6","(500+)","Klang",""
"a60w","Zam Beriyani Meru","Briyani","4.2","(500+)","Klang",""
"mprr","Restoran Vicchuda Tomyam (Meru)","Tom Yum","4.6","(100+)","Klang",""
"mgl4","Kim Fu Ala Thai","Thai","3.7","(25)","Klang",""
"c3we","WARUNG MAMA DELISHA","Malaysian","4.7","(3000+)","Klang",""
"ol06","Warung sego sambel petir","Asian","4.2","(7)","Klang",""
"fb6o","AYAM PENYET BERAPI KASSIM SELAMAT","Ayam Penyet","4.5","(35)","Klang",""
"d658","Cimande Meru","Malaysian","4.8","(100+)","Klang",""
"emwb","roti canai dan murtabak (kapar)","Roti Canai","4.7","(100+)","Klang",""
"fuki","Kopi Hepi","Malaysian","4.5","(6)","Klang",""
"p8kp","Izan Food House","Fried Rice","4.6","(4000+)","Klang",""
"dea0","AMAN NASI KUKUS","Asian","3.7","(4)","Klang",""
"r41c","Nasi Ayam Gemas","Asian","4.4","(100+)","Klang",""
"d8jd","Hot Burger Publik Pekan Kapar","Burgers","4.8","(32)","Klang",""
"zpq3","GTR Burger (Jalan Kenangan)","Burgers","2.9","(6)","Klang",""
"r7hs","Kopi Street Char Kuey Teow","Seafood","4.4","(1000+)","Klang",""
"yol3","Sate Famili","Satay","4.8","(81)","Klang",""
"lk1l","NASI ALA KAKWOOK","Asian","4.5","(93)","Klang",""
"bprh","Samuram Homade Food","Malaysian","4.6","(12)","Klang",""
"xzbt","EMERALD CLAYPOT RICE","Indian","1.9","(5)","Klang",""
"je34","Ramly burger taman sri puteri","Burgers","4.6","(52)","Klang",""
"d8bm","Restaurant Khun Mae Thai Muslim Kg Medan","Malaysian","4.6","(1000+)","Klang",""
"fe98","Ana Dessert Meru","Desserts","3.1","(9)","Klang",""
"wg6k","Ruth Corner","Nasi Lemak","3.1","(41)","Klang",""
"sb4k","CRUNCHY MOZZARELLA - KOREAN STREET FOOD","Malaysian","4.6","(500+)","Klang",""
"pdly","Al amin seafood & western","Asian","4.6","(100+)","Klang",""
"zece","Rolling Kitchen","Pasta","4.6","(100+)","Klang",""
"j06u","MR'S KITCHEN","Asian","2.7","(3)","Klang",""
"nihs","Safie Char Kuey Teow","Asian","4.8","(34)","Klang",""
"b3rv","Al-Amin Tomyam - Bukit Kapar","Malaysian","4.5","(100+)","Klang",""
"s2g7","Emporium makan Heng kee Wantan Mee @ tiam fu kopitiam","Noodles","4.4","(100+)","Klang",""
"bqih","Burgstory Trading","Chicken","5","(27)","Klang",""
"kjbs","Gowri Spices Curry House (Kapar)","Indian","5","(1)","Klang",""
"e82k","UKHTIES KITCHEN","Malaysian","3","(5)","Klang",""
"jg4l","TwinFood Aina Aidil","Malaysian","2.3","(3)","Klang",""
"c6vn","Zhen Mei Wei 祯美味","Chicken Chop","4.3","(100+)","Klang",""
"o0wq","Rusyd Char Kuey Teow","Kuey Teow","4.7","(100+)","Klang",""
"oxb6","Naatamai Banana Leaf Bistro (Kapar)","Briyani","4.5","(6)","Klang",""
"x962","Warong Barokah Ibu C_MA","Malaysian","4.6","(76)","Klang",""
"b5jz","Satay mesra","Chicken","4.6","(100+)","Klang",""
"c7p8","Kebun Komuniti Meru","Malaysian","5","(1)","Klang",""
"t0ew","Golden Takoyaki (econsave pekan kapar)","Takoyaki","5","(34)","Klang",""
"yvnu","Sate Famili","Satay","4.7","(100+)","Klang",""
"slue","Taste of Pakistan Hzbillrich Empire","Middle Eastern","4.9","(25)","Klang",""
"ktn4","Kedai makan 4 Beradik","Chicken","4.4","(100+)","Klang",""
"fnip","Cake Natural","Bread","4.8","(100+)","Klang",""
"uqbo","Restaurant Kapar Curry House","Indian","4.6","(1000+)","Klang",""
"rccf","YCY FOOD RESTAURANT","Malaysian","3.3","(4)","Klang",""
"aks0","ARUSUVAI H.B KITCHEN","Indian","3.3","(43)","Klang",""
"r9um","Kak Yan Corner (D' Nenas Foodcourt)","Asian","4.3","(500+)","Klang",""
"birm","Dapur Aida dan Sholeh","Desserts","5","(8)","Klang",""
"ywne","SELERA TITI SERONG","Fried Rice","4.7","(100+)","Klang",""
"xl56","Western House Ax Cabin Meru","Pasta","4.5","(100+)","Klang",""
"njoo","Sweet & Spicy Station","Fried Chicken","4.7","(100+)","Klang",""
"jivx","HAVISHALINI CURRY HOUSE","Indian","4.4","(81)","Klang",""
"i0ib","Hashmi Restaurant","Chicken","4.4","(500+)","Klang",""
"ej60","Sushi Lah","Malaysian","4.7","(2)","Klang",""
"jftx","INSTANT KITCHEN","Fast Food","2.2","(2)","Klang",""
"kjgk","WARUNG WAK ANENG","Asian","4.5","(5)","Klang",""
"t0p5","Sangpiscok","Malaysian","5","(2)","Klang",""
"gh39","Takome (Takoyaki)","Japanese","3.9","(4)","Klang",""
"zxfi","RAMLY BURGER STALL Johan Setia","Burgers","4.6","(500+)","Klang",""
"ykcr","Botak Burger Pekan Kapar","Burgers","4.9","(100+)","Klang",""
"salg","ND FOOD CORNER","Nasi Lemak","4.6","(24)","Klang",""
"a7sn","Restoran Sofea","Malaysian","4.7","(1000+)","Klang",""
"c9mj","RESTORAN SUP TULANG POWER","Malaysian","4.5","(1000+)","Klang",""
