"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"wzqk","Niu Zai Curry Mee @ Good Luck Kafe","Chinese","1","(1)","Puchong",""
"v9gj","6 SONG CAFE","Asian","4.1","(54)","Puchong",""
"qc1e","GORENG PISANG BIJAN BOSSKU LEJEN (2)","Pisang Goreng","4.7","(100+)","Puchong",""
"f2td","Magnifique","Cakes","4.6","(19)","Puchong",""
"ocht","SAI RESH CATERING SERVICES","Indian","3.1","(2)","Puchong",""
"kgju","Nasi Kandar (Rasuli)","Malaysian","4","(1)","Puchong",""
"a8fj","Madam Kim Wanton Mee @ Five Star Restaurant","Noodles","4.5","(100+)","Puchong",""
"iphi","Nasi Ayam Goreng Kunyit Kinrara","Chicken","4.7","(100+)","Puchong",""
"q5n2","AFI AYAM KUNYIT","Malaysian","4.7","(100+)","Puchong",""
"cdcq","Chang noi thai","Malaysian","5","(1)","Puchong",""
"x4bw","168 Chicken Rice","Chinese","3.9","(35)","Puchong",""
"sj6q","Ikan Bakar Portugis  Homebase","Rice Dishes","3.1","(8)","Puchong",""
"dix9","Air Kelapa Muda Ori Sedap","Asian","4.9","(26)","Puchong",""
"bj2o","Chubby Bak Kwa Bread  胖嘟嘟肉干面包","Chinese","5","(1)","Puchong",""
"bbrs","Kedai Kopi Puchong","Chinese","4.7","(57)","Puchong",""
"dybh","Paramount Pork Noodle - Taman Kinrara","Noodles","4.3","(100+)","Puchong",""
"hptp","Warung Masakan Indonesia","0 min","5","(2)","Puchong",""
"z09p","Dinsheng Restaurant 鼎盛海鲜饭店","Asian","4.2","(100+)","Puchong",""
"lv4q","Nasi Kandar Haji Basheer (Jalan Bukit Jalil Indah 4)","Malaysian","5","(2)","Puchong",""
"e1xd","Nasi Ayam Goreng Kunyit @ Kinrara","Malaysian","5","(30)","Puchong",""
"ucno","Nasi Kukus Ayam Sado  Hakim Hazmi","Malaysian","4.9","(100+)","Puchong",""
"reqm","RESTORAN MAISARAH","Fried Rice","4.2","(84)","Puchong",""
"t7do","RESTORAN MUNEER @ PUCHONG","Roti Canai","3.9","(100+)","Puchong",""
"a81j","LAKSA &  AIR TEBU","Malaysian","1","(1)","Puchong",""
"xkwi","Chickin Box (168 Kopitiam)","Malaysian","4.5","(5)","Puchong",""
"g2ms","APAM BALIK ALANG SHAH BANA","Pancakes & Waffles","4.7","(500+)","Puchong",""
"f2t9","RESTORAN AYU MASLIHA FOOD & CATERING","Asian","4.5","(100+)","Puchong",""
"nc3j","Tai Say Hei Restaurant","Asian","5","(14)","Puchong",""
"pvis","N.B.A chicken chop rice(Bukit OUG)","Chicken Chop","4.3","(56)","Puchong",""
"c3jb","Restoran Little Caterers","Indian","4.4","(100+)","Puchong",""
"xlhq","Kin Loong Restaurant 金龙茶餐厅","Noodles","4","(28)","Puchong",""
"biu6","LIEN KITCHEN","Asian","5","(1)","Puchong",""
"q6dr","PY pan mee noodles house","Noodles","4.6","(100+)","Puchong",""
"y611","Mak Jah Tomyam","Malaysian","4","(1)","Puchong",""
"q170","AZAM BURGER @  SEPANG","Burgers","4.9","(29)","Puchong",""
"anz0","Nasi Lemak Bos! (Taman Kinrara)","Malaysian","4.4","(7)","Puchong",""
"dwft","takoyaki agogo seksyen 2","Malaysian","4.8","(30)","Puchong",""
"wd7m","Na Jie China BBQ - Restoran Kopitiam Bukit Jalil [Non-Halal]","Chinese","5","(2)","Puchong",""
"hmqq","King's Western & Pasta","Western","2.5","(18)","Puchong",""
"fl8i","Gerai Nasi Lemak Kak Fiza","Malaysian","4.4","(31)","Puchong",""
"c0l5","GERAI KAK SU BLOK G","Malaysian","4.5","(100+)","Puchong",""
"x4gw","Sarang-Gil","Korean","4.4","(63)","Puchong",""
"kwv8","Hailam Kopitiam - Bukit Jalil","Malaysian","4.8","(20)","Puchong",""
"x53m","Cafe Dapur TakeAway Tasik Kesuma","Chicken","4.8","(100+)","Puchong",""
"kd81","Ku's Kitchen","Nasi Kerabu","4.4","(8)","Puchong",""
"u6zn","Curry Mee @ Kedai Makanan Fa kee","Curry","4.6","(100+)","Puchong",""
"xu53","Local Fried @ Kedai Makanan Fa kee","Fried Rice","4.4","(67)","Puchong",""
"uhfq","FC4 Thai Kitchen (Lotus's Jitra)","Fried Rice","4","(52)","Puchong",""
"qlrp","DSHAZA KITCHEN","Malaysian","5","(1)","Puchong",""
"j54j","Coffee Leng Shop 凌记冰室","Malaysian","5","(1)","Puchong",""
"blse","Mr. Rito Western Food (Nam Chuan)","Chicken","4.3","(10)","Puchong",""
"v46y","ZESTY FOOD BBQ STICKS","Chinese","5","(1)","Puchong",""
"w4g8","Goreng Hantu@Alisan Restoran","Snacks","4.5","(87)","Puchong",""
"rwlo","Chicken Rice 老友记烧腊 - Kin Loong Restaurant","Chinese","4.3","(100+)","Puchong",""
