"StoreId","storename","FoodType","AverageRating","City","totalcustomer","totalreturningcustomer","totalreview"
m8fs,Pak Nik Burger at (Sunway Putra mall),Burgers,4.6,Kuala Lumpur,15,1,16
m8ft,Taiwan Tea House (Setapak),Chinese,4.6,Kuala Lumpur,171,13,190
m8lo,Sweet Bean Restaurant (Sri Petaling),Chicken,4.4,Kuala Lumpur,3,0,3
m8np,Damascus Restoran (Bukit Bintang),Sandwiches,4.7,Kuala Lumpur,380,25,416
m8qk,Formosa,Rice Dishes,4.1,Kuala Lumpur,3,0,3
m8ra,Krispy Kreme (Sogo),Bread,4.6,Kuala Lumpur,9,0,9
m8s3,Uncle Bob (Kampung Baru),Asian,5.0,Kuala Lumpur,2,0,2
m8xl,"Asam Pedas Umbai, Melaka ""Cubalah!"" (1993)",Chicken,4.4,Kuala Lumpur,5,1,6
m9ay,Simple Life Healthy Vegetarian Restaurant (Cheras Leisure Mall),Asian,4.5,Kuala Lumpur,2,0,2
m9c7,"10's Kopitiam (Taman Desa)",Asian,4.7,Kuala Lumpur,15,2,17
m9jp,Marrybrown (Melawati Mall),Rice Dishes,4.6,Kuala Lumpur,182,14,208
m9vh,Al Amar (Pavillion),Middle Eastern,4.5,Kuala Lumpur,5,0,5
m9wv,Kg Baru Seafood,Fried Rice,4.5,Kuala Lumpur,38,2,41
ma0r,Nosh & Co,Malaysian,4.7,Kuala Lumpur,3,1,8
ma13,Cik Na Berlado,Malaysian,2.2,Kuala Lumpur,1,0,1
ma6n,HMRC,Malaysian,3.1,Kuala Lumpur,1,0,1
mave,Foodle Food Hall - Foodle (Wangsa Walk Mall),Malaysian,4.1,Kuala Lumpur,71,4,80
mb4z,Little Italy (Mitsui Lalaport),Pasta,4.8,Kuala Lumpur,1,0,1
mbpd,Biryani Times,Indian,4.8,Kuala Lumpur,8,1,9
mbra,NASI LEMAK UTARA MAK TON,Malaysian,4.4,Kuala Lumpur,32,2,35
mc43,Mango Tree Corner,Fried Rice,4.6,Kuala Lumpur,29,4,35
mcg6,Ayam Gepuk Kuala Lumpur,Soups,4.4,Kuala Lumpur,5,0,5
mci8,Bricks Factory Cafe,Malaysian,5.0,Kuala Lumpur,2,1,3
mcrz,Nan Xiang Xiao Long Bao (South Link),Dumpling,4.7,Kuala Lumpur,5,0,5
md1f,Nasi Lemak Royale (Kedah Wisma Central),Malaysian,4.6,Kuala Lumpur,60,3,64
mdh2,LANIZA COFFEE,Asian,5.0,Kuala Lumpur,6,0,6
mdnt,J.S TASTY RESTAURANT (Happy Garden),Noodles,4.2,Kuala Lumpur,8,0,8
mdso,Shanghai Da Da Huntun 上海大大馄饨,Chinese,4.7,Kuala Lumpur,1,0,1
mdsw,Salmon Dee Kap,Thai,4.5,Kuala Lumpur,2,0,2
mdz2,Coolblog (M3 Mall),Beverages,4.7,Kuala Lumpur,21,3,26
meog,Masakkan ma/abah kelantan,Nasi Kerabu,4.4,Kuala Lumpur,134,16,152
mezu,Quick Fuel Man,Healthy,5.0,Kuala Lumpur,1,0,1
mf28,Loong Kee,Noodles,4.3,Kuala Lumpur,5,1,6
mfim,Nasgor Panas (KLCW),Asian,2.7,Kuala Lumpur,5,0,5
mg8e,NASI LEMAK BERLAUK DIJAMIN SEDAP,Nasi Lemak,4.4,Kuala Lumpur,47,6,54
mgcm,Shisha Lounge Bistro & Cafe,Western,3.6,Kuala Lumpur,6,2,10
mguf,Bitter Gourd Fuzhou Balls Noodles@ Restoran Fa Cai,Noodles,4.6,Kuala Lumpur,1,0,1
mhk9,METRO TOMYAM,Asian,5.0,Kuala Lumpur,1,0,1
mhrr,Ayam Bakar Samudera - Padang Balang,Malaysian,4.7,Kuala Lumpur,19,3,25
mhwe,PORKEES NOODLE HOUSE,Noodles,4.4,Kuala Lumpur,1,1,2
mi4a,Andy's Bakery,Cakes,3.0,Kuala Lumpur,1,0,1
migv,Mr Fish Fish & Seafood Noodle (Pearl Point),Asian,4.6,Kuala Lumpur,4,0,4
mixk,The Brew Crew (Lalaport Bukit Bintang),Beverages,4.7,Kuala Lumpur,22,2,25
mjex,Ferno Bakery,Bread,3.8,Kuala Lumpur,3,1,4
mjhw,Restoran Sgr Nasi kandar,Malaysian,4.6,Kuala Lumpur,104,9,115
mjim,芙蓉树下·四川冒菜 Hibiscus Tree KL Sri Petaling,Asian,2.5,Kuala Lumpur,4,0,4
mk0p,KOREAN BARBEQUE HOUSE (Setapak PV128),Rice Dishes,4.3,Kuala Lumpur,14,2,17
mkkk,Copo Pizzeria,Pizza,4.4,Kuala Lumpur,7,0,7
mleq,Chickilicious (Kuchai Lama),Fast Food,4.7,Kuala Lumpur,65,5,76
mm93,DESA REJANG FRUIT SHOP,Malaysian,4.6,Kuala Lumpur,3,0,3
mme4,MSOC Shellout Dulang,Asian,4.4,Kuala Lumpur,1,0,1
mmi8,ABC KEDAI MAKAN,Malaysian,4.5,Kuala Lumpur,7,1,8
mml6,BURGER SHARK,Burgers,4.8,Kuala Lumpur,55,10,73
mn1h,Squid Boy (Sogo),Seafood,4.7,Kuala Lumpur,28,2,30
mn4d,Bread History (Wangsa Walk),Asian,4.4,Kuala Lumpur,2,0,2
mnth,Sathiyanery Vegetarian Food Centre,Chicken,4.6,Kuala Lumpur,7,1,9
mnzz,Sugar & I - Mitsui Lalaport,Pizza,4.8,Kuala Lumpur,14,1,15
moym,Restoran Patatimo,Fried Rice,4.5,Kuala Lumpur,97,9,110
mp0y,Tien Tien Yogurt - KL Gateway Mall,Beverages,4.3,Kuala Lumpur,1,0,1
mpfx,Awe Tomyam Starz,Malaysian,4.4,Kuala Lumpur,4,0,4
mppu,Fry Snack House,Asian,2.2,Kuala Lumpur,5,0,5
mqkv,HK Seafood Soup,Asian,3.4,Kuala Lumpur,1,0,1
mrvj,Mee Hiris China Muslim (Pavilion Bukit Jalil),Asian,4.9,Kuala Lumpur,2,0,2
ms97,Nasi Lemak Kak Jah,Nasi Lemak,4.7,Kuala Lumpur,190,20,223
msok,Sate Madu,Malaysian,4.8,Kuala Lumpur,1,0,1
mtag,Nia Nasi Minyak Ayam Tomato,Malaysian,4.6,Kuala Lumpur,47,2,53
mtks,Nasi Lemak Tepi Jalan 1996,Malaysian,4.0,Kuala Lumpur,20,0,20
mtku,Burger & Roti John Labu Labi GK,Burgers,4.6,Kuala Lumpur,10,1,11
mtok,Uncle Soon Fried Rice @ Wisma Cosway,Chinese,4.7,Kuala Lumpur,32,2,34
mu5c,Ko Hyang (The Garden),Korean,4.7,Kuala Lumpur,14,2,16
muar,KOPI SAIGON (Sg Besi),Malaysian,4.9,Kuala Lumpur,7,1,8
mul4,K.AAVUDIAMMA,Asian,4.4,Kuala Lumpur,5,1,8
muna,House of  Fish Ball,Chinese,3.0,Kuala Lumpur,1,0,1
mupm,Dancing Fish (Bangsar),Asian,3.1,Kuala Lumpur,2,0,2
mv8i,Taiping KeoyTeow,Kuey Teow,3.9,Kuala Lumpur,15,2,18
mvmn,Romeo and Linguine,Pasta,2.5,Kuala Lumpur,3,0,3
mvse,Cookies Hut (Sungei Wang Jumpa),Asian,5.0,Kuala Lumpur,4,0,4
mvua,Burger Celupz - Kg Malaysia Raya,Burgers,4.0,Kuala Lumpur,9,0,9
mvxm,Villa Tomyam (Setapak),Malaysian,4.4,Kuala Lumpur,2,0,2
mw6l,MrBeast Burger x Just Kitchen,Burgers,4.6,Kuala Lumpur,25,3,31
mwld,Asam Pedas Bangsa Johor - Semarak,Asian,4.6,Kuala Lumpur,14,3,19
mwz7,Nathan's Famous (Bandar Tun Razak),American,2.9,Kuala Lumpur,3,0,3
mxbc,Sukaphat Thai Vegetarian,Fried Rice,4.7,Kuala Lumpur,8,1,10
mxlg,Meksu’s Kitchen,Malaysian,4.6,Kuala Lumpur,59,8,70
mxox,Idealite (Bukit Jalil) (Healthy Plant-Based Cuisine),Vegetarian,4.5,Kuala Lumpur,10,2,12
mxzk,OMG Crab,Korean,4.2,Kuala Lumpur,2,0,2
myv5,Waffle & Coffee @ Lepaq D' Pelangi,Western,4.6,Kuala Lumpur,43,2,47
mzyl,Maju Restu Bonda Char Koew Teow,Malaysian,3.0,Kuala Lumpur,4,0,4
n01s,Toast Maker (Solaris Mont Kiara),Sandwiches,4.6,Kuala Lumpur,2,0,2
n0cc,Nasi lemak rohaya,Nasi Lemak,4.6,Kuala Lumpur,293,41,354
n0di,Old Western Cowboy Steak House,Sandwiches,4.6,Kuala Lumpur,9,1,10
n0fl,PARKLANE BURGER,Burgers,4.8,Kuala Lumpur,29,4,36
n0hc,The Manhattan FISH MARKET (Quill City Mall),Seafood,4.4,Kuala Lumpur,17,1,18
n0ie,My Mama's Kitchen,Indian,4.2,Kuala Lumpur,8,0,8
n0jf,Sri Ganapathi Indian Sweet Curry House,Indian,4.5,Kuala Lumpur,8,0,8
n0km,The Bright Side Sandwich Bar,Sandwiches,4.8,Kuala Lumpur,5,1,6
n0lm,Bombay Palace,Indian,4.0,Kuala Lumpur,4,0,4
n0on,Al Barokah Pantai Dalam,Fried Rice,4.5,Kuala Lumpur,88,9,99
n0ql,UPEH Cafe,Malaysian,4.7,Kuala Lumpur,11,1,12
n0qt,Sani Hotel,Malaysian,4.1,Kuala Lumpur,2,0,2
n0sd,RESTORAN SHAKIRA,Fried Rice,4.2,Kuala Lumpur,97,6,112
n0uk,Daruma Syokudo,Japanese,4.6,Kuala Lumpur,8,0,8
n0vl,WANIE Seafood,Fried Rice,4.6,Kuala Lumpur,14,3,17
n0vu,Eden satay,Rice Dishes,4.6,Kuala Lumpur,3,2,6
n0wf,Lan Je Steam FIsh (kelang Lama),Chinese,4.7,Kuala Lumpur,17,2,19
n0yd,Restaurant Taj Hadramawt @ Melati Utama,Middle Eastern,4.6,Kuala Lumpur,60,6,69
n0zs,Ani Tomyam,Fried Rice,4.7,Kuala Lumpur,35,3,42
n16j,STAR CORNER,Burgers,4.7,Kuala Lumpur,26,5,33
n1bi,Akifa Thai Food,Fried Rice,4.5,Kuala Lumpur,141,22,178
n1bk,Kin San Kichi Japanese Restaurant,Japanese,4.7,Kuala Lumpur,1,0,1
n1bp,Abadi Cafeteria (TTDI),Malaysian,4.6,Kuala Lumpur,106,15,129
n1bu,Nasi Kandar de Maju,Nasi Kandar,4.5,Kuala Lumpur,11,3,15
n1eo,Kader Restaurant,Indian,4.5,Kuala Lumpur,37,1,38
n1jt,Selera Wanis,Chicken,4.6,Kuala Lumpur,80,18,122
n1kh,Roti John 79 Pantai Permai,Chicken,4.6,Kuala Lumpur,20,0,20
n1lf,RESTORAN NASI KANDAR VANGGEY KUALA LUMPUR (SRI RAMPAI),Malaysian,4.6,Kuala Lumpur,87,13,101
n1lt,Lan Roti Canai,Roti Canai,4.6,Kuala Lumpur,184,16,207
n1ol,Green Crab Seafood Hutz Restaurant,Curry,4.7,Kuala Lumpur,40,8,64
n1oq,Ne.nenebubu TomYum World OKR,Thai,4.8,Kuala Lumpur,18,2,20
n1ot,Portuguese grill fish,Seafood,4.5,Kuala Lumpur,58,7,65
n1oy,Warung Ayam Penyet,Ayam Penyet,4.6,Kuala Lumpur,29,2,32
n1po,Shazwi Tomyam,Thai,4.2,Kuala Lumpur,2,0,2
n1qm,Pak Ali Nasi Lemak Daun Pisang (Kuchai Lama),Chicken,4.4,Kuala Lumpur,20,2,22
n1rq,Restu Resipi,Nasi Kukus,4.6,Kuala Lumpur,127,8,136
n1sm,Family Seafood,Fried Rice,4.5,Kuala Lumpur,19,3,25
n1tp,Hainanese Boneless Chicken Rice,Chicken Rice,4.3,Kuala Lumpur,243,23,271
n1um,Malabar Cafe,Malaysian,4.5,Kuala Lumpur,370,68,553
n1we,J.M. Bistro,Malaysian,4.1,Kuala Lumpur,5,0,5
n1wv,Restoran Madras Cafe,Indian,4.3,Kuala Lumpur,33,5,38
n1xg,Restoran Omar Nasi Kandar,Nasi Kandar,4.8,Kuala Lumpur,27,5,34
n1zn,Charles cafe @ royal regent,European,4.2,Kuala Lumpur,8,3,13
n2ai,Akak Burger (Bazari Pantai),Burgers,4.7,Kuala Lumpur,163,24,200
n2am,Nana Sate Kajang (KL),Satay,4.2,Kuala Lumpur,28,0,28
n2bx,Restoran Klasik Hijau,Chicken,4.5,Kuala Lumpur,56,8,78
n2cp,Restoran Aji,Fried Rice,4.5,Kuala Lumpur,135,18,174
n2cx,Pho Vietz (Midvalley),Noodles,4.5,Kuala Lumpur,14,0,14
n2db,Deli2go & Costa Coffee (Shell Station Tuanku Abdul Rahman),Bread,4.7,Kuala Lumpur,5,1,6
n2el,"Wild Basil (Food Garden, SOGO Complex)",Western,4.4,Kuala Lumpur,3,0,3
n2hd,Junandus,Cakes,4.4,Kuala Lumpur,20,1,22
n2kr,Baba Low (Bangsar Utama),Malaysian,4.6,Kuala Lumpur,9,0,9
n2le,Restoran Al Azad,Roti Canai,4.2,Kuala Lumpur,35,1,36
n2ns,KFC (Plaza Giant Permata),Fried Chicken,4.5,Kuala Lumpur,102,11,116
n2nu,Qayyum Burger,Burgers,4.7,Kuala Lumpur,10,1,11
n2ou,Rocket Express,Healthy,4.4,Kuala Lumpur,11,1,12
n2pb,Mee Bandung Muar,Fried Rice,4.7,Kuala Lumpur,58,8,73
n2po,Sizzling Hotplate (Giant Setapak),Noodles,4.3,Kuala Lumpur,9,2,12
n2re,Nasi Lemak Pasar Sentul,Nasi Lemak,4.6,Kuala Lumpur,26,4,31
n2ve,Line Clear Nasi Kandar (LC Restoran) Kampung Baru,Indian,4.5,Kuala Lumpur,33,7,45
n2vi,BMS Organics (Mid Valley),Asian,4.5,Kuala Lumpur,3,0,3
n2vy,Restoran Syahezzie Ayam Berempah & Tomyam,Seafood,4.7,Kuala Lumpur,35,6,43
n2wi,Eye's Steak (Pantai Dalam),Pasta,4.3,Kuala Lumpur,36,1,37
n3ef,Restoran Seri Sentosa,Fried Rice,4.1,Kuala Lumpur,37,3,40
n3er,RizCoconut,Malaysian,4.8,Kuala Lumpur,5,0,5
n3gx,Restoran Ali Maju (Damansara Heights),Roti Canai,4.4,Kuala Lumpur,30,3,40
n3gy,BBQ NIGHTS,Middle Eastern,4.3,Kuala Lumpur,4,0,4
n3kb,Restoran Kabul,Briyani,4.5,Kuala Lumpur,43,2,45
n3kq,Homi Chicken Curry Puff,Curry,4.6,Kuala Lumpur,5,0,5
n3li,La Chica Mexican Grill,Malaysian,3.2,Kuala Lumpur,2,2,4
n3ln,Restoran Al Naz Maju,Roti Canai,4.0,Kuala Lumpur,22,2,26
n3lw,MHH Cuisine (Kolej kediaman 12),Chicken Chop,4.8,Kuala Lumpur,33,1,35
n3ov,Yumie Shellaut & Ketagih @enjoyscorner,Fried Chicken,4.6,Kuala Lumpur,10,0,10
n3ql,Leaf Dining,Indian,4.4,Kuala Lumpur,5,0,5
n3rx,Sen Kee Satay,Chicken,3.8,Kuala Lumpur,1,0,1
n3yi,Indo St. @ Asia Deli Foodstreet,Ayam Penyet,4.6,Kuala Lumpur,11,1,13
n3zp,chaFei,Malaysian,4.8,Kuala Lumpur,3,1,4
n4bm,JuiceLab (Bangsar South),Juice,4.8,Kuala Lumpur,7,2,9
n4e8,Thai Tomyam House,Thai,4.3,Kuala Lumpur,30,2,32
n4ez,DT CAFE,Chicken,3.9,Kuala Lumpur,1,0,1
n4f0,LI YEN,Fried Rice,5.0,Kuala Lumpur,1,0,1
n4gj,MyeongDong Topokki (Sunway Putra Mall),Korean,4.4,Kuala Lumpur,65,2,68
n4ha,D'Surabaya,Asian,4.5,Kuala Lumpur,27,2,31
n4kr,Nasi Kotak Bangi,Malaysian,4.7,Kuala Lumpur,46,5,54
n4nr,NASI KANDAR Yu S & S CORNER,Nasi Kandar,4.7,Kuala Lumpur,3,0,3
n4qj,Shinmapo Korean Bbq (The Gardens Mall),Soups,4.3,Kuala Lumpur,3,0,3
n4sc,Afizan Uncle Bob,Chicken,4.6,Kuala Lumpur,4,0,4
n4sg,Onde Onde (Sunway Putra Mall),Malaysian,4.2,Kuala Lumpur,12,2,14
n4uo,Pak Jen Restaurant (Sunway Putra),Malaysian,4.0,Kuala Lumpur,1,0,1
n4wy,Warong Che Senah,Asian,4.4,Kuala Lumpur,31,0,31
n4xq,Arabella Restaurant,Shawarma,4.4,Kuala Lumpur,2,0,2
n518,ARABIC,Middle Eastern,1.6,Kuala Lumpur,2,0,2
